,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
5150,1460.0,50.0,RL,104.25681043784977,11669.908066024182,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,29.521792436693516,TA,TA,PConc,TA,TA,No,Unf,801.4582737498474,Unf,-82.32593201277555,467.0,1251.2908113956814,GasA,Ex,Y,SBrkr,1208.9876701269397,-69.0481433020978,0.0,1605.8813493667005,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,742.1809471513204,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,214339.04668716094
5151,1460.0,50.0,RL,58.53274298499895,15220.01171470354,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,129.10489588487332,TA,TA,PConc,TA,TA,No,Unf,514.1410021866553,Unf,362.96247887235995,467.0,815.2742037424987,GasA,Ex,Y,SBrkr,1408.656475016448,429.0328451188712,0.0,1140.3604276266055,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,513.1888219340312,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,168637.60888231138
5152,1460.0,50.0,RL,88.71535617655205,17947.36962906029,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,344.77749256481945,TA,TA,PConc,TA,TA,No,Unf,301.399628089241,Unf,92.56160097669846,467.0,167.916745883898,GasA,Ex,Y,SBrkr,1846.5803385387126,594.7430449301339,0.0,1139.3295905673142,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,267.2867909388617,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,194856.79268384102
5153,1460.0,50.0,RL,56.52126581017068,21955.89680830436,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-134.91730871091858,TA,TA,PConc,TA,TA,No,Unf,576.4655866270194,Unf,-298.6839311059484,467.0,1365.494321780609,GasA,Ex,Y,SBrkr,741.3585522726851,803.7449625511815,0.0,1455.505989873163,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,396.0152398929092,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,244566.19176612518
5154,1460.0,50.0,RL,109.58160889816997,4021.2356847227356,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-63.41001701588746,TA,TA,PConc,TA,TA,No,Unf,202.63124161526864,Unf,43.96956746508497,467.0,654.8470038389713,GasA,Ex,Y,SBrkr,1503.725543303443,607.3677959426357,0.0,1944.7648355427575,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,725.0838310382994,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,177065.00977458345
5155,1460.0,50.0,RL,85.6572432962976,13240.312532998345,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-92.14302011378291,TA,TA,PConc,TA,TA,No,Unf,614.4001606473712,Unf,40.07129174283707,467.0,923.2415701766729,GasA,Ex,Y,SBrkr,-21.24085269601528,594.0950426491673,0.0,2502.8568536480016,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,568.692921491757,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,269001.88575391495
5156,1460.0,50.0,RL,70.74412490135452,-8478.772615691272,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-47.81001000060243,TA,TA,PConc,TA,TA,No,Unf,386.6061021538931,Unf,95.56587845684626,467.0,1266.8110480694324,GasA,Ex,Y,SBrkr,100.06849821124388,10.931202953946354,0.0,1291.5025862778316,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,118.79081650893892,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,172642.6829971017
5157,1460.0,50.0,RL,66.81249850549455,5317.853605858798,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-39.49204167650504,TA,TA,PConc,TA,TA,No,Unf,908.68338889474,Unf,208.98562482736332,467.0,1688.6591187275171,GasA,Ex,Y,SBrkr,1289.0469909381914,400.90978369363575,0.0,1151.828691927946,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,320.66648155336895,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,272826.03724415
5158,1460.0,50.0,RL,57.13632763153679,4637.561644078853,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,180.07696491718826,TA,TA,PConc,TA,TA,No,Unf,-416.3492582142145,Unf,87.2036499177214,467.0,436.32341529173755,GasA,Ex,Y,SBrkr,934.2549046124706,408.77522337593666,0.0,2521.290584731675,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,326.1133091247882,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,241646.238342801
5159,1460.0,50.0,RL,49.072999161048074,1295.9117507731135,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,119.89905588534447,TA,TA,PConc,TA,TA,No,Unf,1091.1768727504195,Unf,151.53213109319742,467.0,937.0254408464588,GasA,Ex,Y,SBrkr,832.0332389423543,-156.78993707052564,0.0,1776.6564211416833,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,799.9287856392774,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,234993.86175871917
5160,1460.0,50.0,RL,56.72603032536522,3485.726029438485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,348.1355694585104,TA,TA,PConc,TA,TA,No,Unf,438.2108899800579,Unf,81.5047998868991,467.0,899.9863753783961,GasA,Ex,Y,SBrkr,445.8781967470943,291.2181551663865,0.0,1475.6587699563152,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,415.7900888992475,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,244506.65109691687
5161,1460.0,50.0,RL,104.39613490242292,11854.000777371124,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-3.8411176139848493,TA,TA,PConc,TA,TA,No,Unf,-842.9665184430097,Unf,102.73734721629063,467.0,866.1941888701059,GasA,Ex,Y,SBrkr,230.2310767259836,136.53711651277638,0.0,1797.0367689993464,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,233.09103622407508,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,210743.95683707745
5162,1460.0,50.0,RL,64.54169163074233,5950.631323143158,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-190.2405199923571,TA,TA,PConc,TA,TA,No,Unf,460.1883326027077,Unf,170.56531570860713,467.0,929.8647124964159,GasA,Ex,Y,SBrkr,592.1231032670745,58.39411388477947,0.0,1340.4335036977434,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,121.73046979651832,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,251257.40661371202
5163,1460.0,50.0,RL,86.11096293333534,2573.312220371641,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,104.04739056302546,TA,TA,PConc,TA,TA,No,Unf,191.80874494858182,Unf,-178.48051024098802,467.0,958.6360352854734,GasA,Ex,Y,SBrkr,997.0272292370909,902.9461226750761,0.0,500.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,361.5424474388714,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,215549.49115087054
5164,1460.0,50.0,RL,36.75256769352025,3724.626965655577,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,574.0109270472433,TA,TA,PConc,TA,TA,No,Unf,632.8329652538212,Unf,-54.22125273959339,467.0,1439.142456598615,GasA,Ex,Y,SBrkr,815.126690712081,483.5808375791221,0.0,1316.9114618464848,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,308.0656501116861,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,176594.93581480792
5165,1460.0,50.0,RL,54.430981850338476,1672.6141530817804,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,482.5587318681189,TA,TA,PConc,TA,TA,No,Unf,1256.5782118299649,Unf,8.332082442979022,467.0,1285.6384793868808,GasA,Ex,Y,SBrkr,1046.342617098416,190.0016880610133,0.0,1536.9326265969662,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,225.01204853955247,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,182865.3142726464
5166,1460.0,50.0,RL,34.39803998834952,13050.637162967952,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,329.5855553301561,TA,TA,PConc,TA,TA,No,Unf,356.1269913088531,Unf,-142.62665834108867,467.0,724.147291266736,GasA,Ex,Y,SBrkr,1272.8285283020762,-77.2694287851449,0.0,1055.4548418938318,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,366.6615214801725,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,253802.4881983235
5167,1460.0,50.0,RL,69.90205264397366,14537.024162700283,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,39.49143523231186,TA,TA,PConc,TA,TA,No,Unf,193.23227386873663,Unf,-64.85031457575062,467.0,2009.896594864446,GasA,Ex,Y,SBrkr,956.3219169297919,364.6412313355398,0.0,2307.6281140208557,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,431.7607637037502,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,279119.1754751952
5168,1460.0,50.0,RL,80.19939715480356,14310.746639503654,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,1.6618187634746278,TA,TA,PConc,TA,TA,No,Unf,845.6711694284134,Unf,-406.41036726502733,467.0,1426.4296544267356,GasA,Ex,Y,SBrkr,795.4537293316714,163.34854832553464,0.0,1645.941955066755,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,313.3692416031555,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,244272.63613239725
5169,1460.0,50.0,RL,86.08853390479999,-1683.1283131215987,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,198.9178331701837,TA,TA,PConc,TA,TA,No,Unf,538.6933179696085,Unf,132.00551484685982,467.0,964.6779115615187,GasA,Ex,Y,SBrkr,1508.5874328621621,120.87311503862324,0.0,1308.000337194987,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,579.0376208447336,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,216484.59610303183
5170,1460.0,50.0,RL,37.850827784864165,-6629.921859470265,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,4.021933474226884,TA,TA,PConc,TA,TA,No,Unf,49.38980378642657,Unf,140.78158460861124,467.0,839.0807251569317,GasA,Ex,Y,SBrkr,626.9139194591934,-36.48299492395472,0.0,1900.0486792756246,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,419.13012875759006,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,223475.3653570398
5171,1460.0,50.0,RL,57.38577748925316,2025.2171194443436,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,395.4286584282755,TA,TA,PConc,TA,TA,No,Unf,563.0169318810267,Unf,-168.86423343935203,467.0,1195.9745390149078,GasA,Ex,Y,SBrkr,1419.0396703739425,619.4420131308852,0.0,1144.7253306649877,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,401.2199909066542,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,186661.10739666215
5172,1460.0,50.0,RL,79.5168819023287,9827.536120930334,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,125.12073722427215,TA,TA,PConc,TA,TA,No,Unf,501.79465465648036,Unf,51.06557877756342,467.0,1264.1539397623806,GasA,Ex,Y,SBrkr,1195.8802026575183,508.8861132560087,0.0,1644.497942699455,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,510.8659672138037,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,239855.3098934569
5173,1460.0,50.0,RL,85.24329836867302,6416.349424882711,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,184.17313373312732,TA,TA,PConc,TA,TA,No,Unf,579.2693921487698,Unf,92.09545645322457,467.0,1403.7708087470642,GasA,Ex,Y,SBrkr,1012.0552871933545,561.228624823913,0.0,2097.5524486101563,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,362.5974040961032,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,241994.59208184507
5174,1460.0,50.0,RL,73.86036312336859,27969.89865055435,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,94.40242311380804,TA,TA,PConc,TA,TA,No,Unf,313.7773910956792,Unf,-57.08566851643646,467.0,856.355586009271,GasA,Ex,Y,SBrkr,1644.6196812863764,-77.74389845503936,0.0,2084.6509308384184,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,402.40901752061,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,278635.31941503385
5175,1460.0,50.0,RL,101.9293583885736,13688.79333828535,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,384.60197208482396,TA,TA,PConc,TA,TA,No,Unf,666.7361334244009,Unf,-369.6376427998311,467.0,1042.0022561051128,GasA,Ex,Y,SBrkr,967.7566542094025,-54.42304233456963,0.0,1737.9366061403318,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,861.000527736059,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,248469.6786296123
5176,1460.0,50.0,RL,125.64773646855214,15666.15370838036,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,235.83922236048016,TA,TA,PConc,TA,TA,No,Unf,1732.913426435401,Unf,208.07837128175194,467.0,1258.3907506412593,GasA,Ex,Y,SBrkr,1450.749564129183,-518.2076891068549,0.0,805.2744635757692,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,322.27271902140154,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,204041.87144160422
5177,1460.0,50.0,RL,49.229176478415454,9217.296441264716,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,9,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-57.09865757775768,TA,TA,PConc,TA,TA,No,Unf,813.7351036303965,Unf,0.57495181839613,467.0,414.6145974885841,GasA,Ex,Y,SBrkr,330.4683934095666,515.2486432745663,0.0,1492.3124626698186,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,272.9981968066852,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,242102.7391304189
5178,1460.0,50.0,RL,74.01844019020407,11612.788805886272,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,180.426363384352,TA,TA,PConc,TA,TA,No,Unf,1015.9684108654046,Unf,-78.27507423806489,467.0,793.8556575026541,GasA,Ex,Y,SBrkr,938.8244982786268,559.8566637932016,0.0,1020.5162414752704,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,287.93268322201294,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,250609.03135052507
5179,1460.0,50.0,RL,71.85985519769135,18065.653247309685,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,175.2062113667999,TA,TA,PConc,TA,TA,No,Unf,548.8515574999782,Unf,-161.2500650081527,467.0,571.1327114142902,GasA,Ex,Y,SBrkr,1239.077141806208,115.88533193487581,0.0,585.045983514474,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,435.05557242709165,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,200298.10456802516
5180,1460.0,50.0,RL,101.73135765733085,19501.437877606342,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,218.6785770747941,TA,TA,PConc,TA,TA,No,Unf,469.71013079570696,Unf,325.62857325292697,467.0,857.3774879195411,GasA,Ex,Y,SBrkr,268.1366786887405,-193.92693330806276,0.0,1921.2421322904183,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,319.17975839684675,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,191820.13423392046
5181,1460.0,50.0,RL,63.15346496281558,17798.885911025514,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-271.14629665323616,TA,TA,PConc,TA,TA,No,Unf,-412.6598857145609,Unf,288.7621568180653,467.0,1040.8447416971892,GasA,Ex,Y,SBrkr,1088.403645663464,989.3949464994968,0.0,2358.236480454729,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,714.421830506772,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,277016.9022139265
5182,1460.0,50.0,RL,67.55965348317896,2814.705163558516,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-264.7326134300457,TA,TA,PConc,TA,TA,No,Unf,-439.2059256385719,Unf,326.2619171507313,467.0,1209.10263666747,GasA,Ex,Y,SBrkr,2035.2121382175824,-283.7214256240585,0.0,2508.358805969049,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,116.53931407794903,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,311807.90174854203
5183,1460.0,50.0,RL,77.49378319484653,5474.452738859477,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,283.5549997651358,TA,TA,PConc,TA,TA,No,Unf,1078.6812390336581,Unf,-120.50600572208086,467.0,1012.0189162008239,GasA,Ex,Y,SBrkr,886.0627689766419,533.5868794567552,0.0,714.8826823797967,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,846.8047574768083,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,146080.35724490279
5184,1460.0,50.0,RL,74.07857268778454,11062.550552255545,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5.0,1973.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,-133.0290728903815,TA,TA,PConc,TA,TA,No,Unf,255.86911179052106,Unf,148.7631883999406,467.0,1335.8506300123247,GasA,Ex,Y,SBrkr,1281.0106855087715,610.4000810151949,0.0,1225.535293635929,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1979.0,Unf,2.0,596.6658779661882,TA,TA,Y,0.0,26.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD,Normal,265350.68370527436
